curve_id,rank,conductor,torsion_order,regulator,period,ls_deriv,sha_estimate
E_6735,2,432336,4,18.9201,8.6113,0.744816,0.02118724
E_6736,3,281549,4,36.5915,4.9744,0.695184,0.00590664
E_6737,2,267973,2,23.3474,5.568,1.576314,0.09398173
E_6738,2,152021,1,27.8151,2.0989,1.497733,0.11301745
E_6739,2,129092,4,27.6211,7.964,0.019155,0.00034519
E_6740,2,468987,1,48.8168,3.6529,0.599799,0.04488221
E_6741,3,757191,4,18.9861,9.5702,1.251091,0.03941433
E_6742,3,412865,2,11.1765,9.9378,0.249329,0.05542392
E_6743,3,390655,2,45.6778,9.1684,0.151685,0.00761151
E_6744,2,172782,1,9.5671,0.9403,1.658512,0.16300643
E_6745,2,464206,6,41.8867,3.3985,0.910842,0.00205282
E_6746,2,413651,6,8.3605,9.4569,1.712818,0.05381772
E_6747,2,748565,2,33.2775,8.0649,1.64887,0.09990212
E_6748,2,754287,4,8.3765,9.1207,1.787807,0.12166516
E_6749,3,307580,6,46.2312,5.7683,0.106066,0.00036761
E_6750,2,724416,2,28.6854,4.8559,0.380399,0.0160986
E_6751,2,372827,4,17.1344,1.1543,0.599325,0.00252344
E_6752,2,647952,4,7.8758,8.4108,0.281098,0.01876205
E_6753,2,726652,6,19.1884,7.4769,0.976085,0.01056496
E_6754,2,264244,2,35.546,0.6829,1.599964,0.00768452
E_6755,4,576857,4,19.8626,2.1732,1.902852,0.01301214
E_6756,3,164340,4,13.0586,5.617,1.780253,0.04785965
E_6757,4,711524,1,29.2931,6.8756,0.9201,0.21596347
E_6758,2,111017,1,21.4733,1.4629,1.276617,0.0869714
E_6759,2,654636,6,9.1245,2.5238,0.469085,0.00360408
E_6760,2,509664,1,8.5454,2.0118,0.811988,0.1911622
E_6761,2,371635,2,35.6656,2.278,1.743653,0.02784225
E_6762,3,309720,6,48.7589,9.2151,0.068103,0.00035753
E_6763,2,221070,6,12.4216,7.1866,1.070191,0.01719906
E_6764,2,362512,1,38.8843,7.3974,1.746869,0.33232664
E_6765,2,135010,4,5.2927,7.9606,0.2528,0.02376433
E_6766,2,660139,2,19.6972,3.6301,1.965267,0.09054733
E_6767,3,747049,2,25.8277,7.6951,0.034659,0.00258157
E_6768,2,786296,2,14.1686,9.7863,1.773379,0.30621972
E_6769,2,703146,6,26.9493,7.0141,0.713808,0.00516064
E_6770,2,691293,2,44.2481,4.2259,0.274054,0.00654336
E_6771,2,137493,4,47.2775,7.192,0.323143,0.00307234
E_6772,3,791750,4,5.9273,9.0179,1.405346,0.13363241
E_6773,3,634580,1,14.3205,1.3747,1.742732,0.167294
E_6774,4,783725,2,48.9776,2.7264,1.285722,0.01789283
E_6775,3,623238,6,14.2505,9.201,1.858163,0.03332623
E_6776,2,201735,1,34.9427,9.4677,1.686533,0.45696493
E_6777,2,647200,4,13.4192,4.893,0.027973,0.00063748
E_6778,2,180771,2,18.4619,3.8081,1.342165,0.06921144
E_6779,2,731581,4,10.3727,2.8995,0.616223,0.01076587
E_6780,3,199083,1,42.9587,5.0376,0.914455,0.10723459
E_6781,2,737943,4,44.2498,9.3519,0.197121,0.00260376
E_6782,3,721747,2,15.5487,1.5831,0.571377,0.01454377
E_6783,2,498750,2,41.3559,4.2563,1.269045,0.03265215
E_6784,2,332682,1,18.5538,9.1249,0.44458,0.21864783
E_6785,2,528886,2,5.852,3.5563,1.298598,0.1972917
E_6786,3,329171,4,38.1457,7.704,1.846834,0.02331195
E_6787,2,473839,4,30.2259,3.9537,0.019831,0.00016212
E_6788,2,267558,6,14.4447,8.0688,1.573684,0.0244183
E_6789,2,396412,6,13.397,9.8119,1.286225,0.02616737
E_6790,2,207338,6,48.8055,3.9394,0.102799,0.00023049
E_6791,2,574551,4,43.2626,8.4665,1.582433,0.01935515
E_6792,3,388480,4,40.6801,9.8853,0.456797,0.00693763
E_6793,2,187132,1,7.2729,9.8399,0.538983,0.72921927
E_6794,2,395103,6,38.0042,4.3943,0.196096,0.00062983
E_6795,2,244378,4,11.5125,4.909,1.073416,0.02860694
E_6796,2,277254,1,48.8921,3.1037,1.001465,0.0635736
E_6797,3,698411,4,3.5524,3.2088,0.700877,0.03956786
E_6798,2,549542,1,18.2548,4.9755,0.34582,0.09425616
E_6799,2,645786,6,22.0037,2.0851,1.677528,0.00441569
E_6800,2,694486,6,41.3859,7.1401,1.753993,0.00840577
E_6801,4,600585,6,38.5449,5.4095,1.085753,0.00423271
E_6802,3,127197,4,19.3746,8.9909,0.496008,0.01438597
E_6803,2,776079,4,28.7125,8.1248,0.201259,0.0035594
E_6804,2,208775,1,41.9442,3.2925,1.738403,0.13645967
E_6805,2,785388,2,1.8918,5.1075,0.201145,0.13576331
E_6806,3,211030,2,40.3067,7.5301,0.036228,0.00169203
E_6807,2,416790,6,47.3979,2.0127,0.944101,0.00111362
E_6808,2,501752,2,2.5712,0.4128,1.465229,0.05880975
E_6809,2,741687,6,3.2335,8.5378,0.920499,0.06751401
E_6810,2,156747,1,17.8812,1.4617,0.112307,0.00918054
E_6811,2,145712,2,5.3007,8.9052,1.383158,0.58092793
E_6812,3,499489,2,24.4845,9.1447,1.288242,0.12028617
E_6813,2,433964,6,36.7068,4.6609,1.366244,0.00481891
E_6814,2,225342,1,28.7781,8.0871,0.430293,0.12091912
E_6815,2,715516,2,10.6252,3.6956,1.59344,0.13855544
E_6816,4,436497,2,33.0858,8.5968,0.963545,0.06259032
E_6817,2,587707,2,34.5579,8.2644,1.077342,0.06441064
E_6818,3,192091,1,46.6899,0.8773,1.096202,0.02059756
E_6819,2,448058,1,8.193,5.8678,0.580745,0.41592768
E_6820,2,281902,2,34.9245,6.436,0.507767,0.02339324
E_6821,2,510343,6,45.6599,0.1085,0.019485,1.29e-06
E_6822,2,346222,6,25.5766,9.8012,0.799255,0.00850784
E_6823,2,314560,2,18.7282,4.125,0.975355,0.05370697
E_6824,3,635827,1,9.3667,5.2217,1.488179,0.82962242
E_6825,2,375478,2,43.4726,2.0286,0.142588,0.00166343
E_6826,2,521743,1,20.3181,6.1481,1.848739,0.55941413
E_6827,2,614906,2,46.3192,8.1251,0.535277,0.02347395
E_6828,4,682296,1,42.5402,5.9003,0.739774,0.10260621
E_6829,3,576492,4,19.4554,7.9015,0.106241,0.00269676
E_6830,2,461462,6,29.1218,7.338,1.309741,0.00916732
E_6831,4,519924,4,2.3315,2.4528,1.420756,0.09341707
E_6832,2,766220,6,13.8978,4.4145,1.858295,0.01639637
E_6833,2,167300,1,35.8034,1.5714,0.68029,0.02985771
E_6834,3,491407,4,34.2176,0.5152,0.522164,0.00049138
E_6835,3,291285,6,18.3151,0.7244,1.454912,0.00159847
E_6836,2,476460,2,40.6218,9.4307,1.416534,0.08221514
E_6837,2,198971,1,12.556,9.8469,1.874877,1.47035093
E_6838,2,138744,1,23.6023,1.0403,0.418584,0.0184496
E_6839,3,478226,2,24.154,3.4184,1.413532,0.0500126
E_6840,2,419586,2,17.7,1.2328,0.143068,0.00249116
E_6841,2,710278,6,47.7786,8.3589,0.965933,0.00469419
E_6842,2,469061,1,35.1375,5.0133,0.247588,0.03532502
E_6843,2,334975,6,27.4208,6.2505,1.309761,0.00829324
E_6844,2,627938,2,26.0152,5.4451,1.206919,0.06315341
E_6845,3,669405,1,8.8055,7.1315,0.107178,0.08680256
E_6846,2,148113,2,19.2372,3.2594,0.646039,0.02736494
E_6847,2,239861,6,33.9659,1.4612,0.796117,0.00095135
E_6848,2,132125,6,46.3039,0.2744,0.50364,8.291e-05
E_6849,3,329767,6,41.0067,4.5124,0.086953,0.00026579
E_6850,2,492144,1,15.7191,9.0876,0.644456,0.37257593
E_6851,2,790778,2,22.2639,3.1221,1.587324,0.0556482
E_6852,3,278157,2,5.063,2.04,0.726617,0.07319271
E_6853,3,643056,6,6.0064,9.2678,0.653506,0.02800977
E_6854,3,443243,6,24.0413,1.1439,1.884089,0.00249017
E_6855,3,353807,6,26.9808,0.6128,0.092845,5.858e-05
E_6856,2,783245,6,13.9373,8.8062,1.536904,0.02697455
E_6857,3,711709,4,32.4964,7.039,0.971356,0.01315025
E_6858,2,281383,4,35.4657,4.2785,1.88948,0.01424641
E_6859,3,298139,4,15.6567,7.5482,0.793007,0.02389462
E_6860,3,171017,6,38.1628,7.4403,1.419004,0.00768478
E_6861,3,645648,6,11.0746,0.4966,0.149171,0.00018581
E_6862,2,602394,2,27.6683,6.7948,1.858257,0.11408801
E_6863,2,714653,1,40.4098,6.4446,0.69564,0.11094144
E_6864,2,709756,2,27.3134,9.6414,1.052769,0.09290465
E_6865,4,357137,4,45.4902,9.6696,0.285578,0.00379398
E_6866,3,401075,2,3.8666,3.8402,1.89166,0.46968608
E_6867,2,155823,6,29.8274,5.9394,1.349211,0.00746285
E_6868,2,118807,4,28.526,1.4994,0.117355,0.00038553
E_6869,2,763431,4,33.3573,0.7579,0.318861,0.0004528
E_6870,3,677701,1,41.8369,4.3845,0.80567,0.08443408
E_6871,3,781509,1,36.5668,6.9298,0.441374,0.0836451
E_6872,2,639828,4,39.7239,5.7208,0.616205,0.00554639
E_6873,2,170248,4,15.152,4.3536,1.995007,0.03582639
E_6874,3,352515,2,19.9874,8.1993,1.320711,0.13544665
E_6875,3,210494,4,31.7121,7.9648,1.845213,0.02896519
E_6876,2,709723,6,28.1196,7.3462,0.877239,0.00636604
E_6877,2,644075,2,48.0941,0.8626,1.423462,0.00638269
E_6878,2,383126,6,10.1549,7.985,0.924784,0.02019934
E_6879,2,350768,6,18.2126,9.2023,0.663167,0.00930775
E_6880,2,646894,6,29.065,0.6885,1.043155,0.0006864
E_6881,2,333867,4,43.5302,4.0765,0.860349,0.0050356
E_6882,3,212223,1,46.5381,9.8847,1.961276,0.41657534
E_6883,2,671224,1,17.4658,6.0325,0.997371,0.34448125
E_6884,3,717574,6,4.2883,5.1844,1.624115,0.05454157
E_6885,2,661669,4,21.6594,1.8567,1.336971,0.00716304
E_6886,2,483609,2,20.3229,5.6983,0.964458,0.06760564
E_6887,2,513811,6,49.3379,4.4465,0.953559,0.00238717
E_6888,2,668482,2,22.122,1.3617,0.690361,0.01062364
E_6889,3,388997,2,15.9804,4.6969,0.222894,0.01637804
E_6890,4,435863,4,18.9035,1.7276,1.525324,0.00871251
E_6891,2,251733,4,20.4494,7.3336,1.837009,0.04117446
E_6892,2,623512,1,41.2555,9.7391,0.44373,0.10475042
E_6893,3,743012,1,4.9697,4.7488,1.85209,1.76976578
E_6894,2,337777,4,16.5088,6.3604,0.472285,0.01137243
E_6895,2,267567,6,48.3496,4.3667,1.064857,0.00267146
E_6896,3,113703,1,8.502,1.4707,0.693808,0.12001687
E_6897,2,158453,2,37.3875,9.7085,0.237872,0.0154422
E_6898,2,712766,6,18.4633,1.3828,0.115148,0.00023955
E_6899,2,601738,2,29.5075,1.2051,0.73704,0.00752526
E_6900,3,287063,4,5.8779,4.6458,0.104214,0.00514807
E_6901,2,476440,2,16.0142,6.623,0.217371,0.02247456
E_6902,2,338411,6,25.5424,3.6137,0.293172,0.00115215
E_6903,3,502932,4,12.3533,2.0059,0.013812,0.00014017
E_6904,2,671386,6,27.5516,8.2077,0.314972,0.00260642
E_6905,3,470579,2,11.7682,3.6947,1.158785,0.09095195
E_6906,2,151990,6,32.8549,2.0238,1.640851,0.00280759
E_6907,4,431065,4,45.3134,3.7143,0.394926,0.00202323
E_6908,2,791898,2,5.1889,2.2241,0.170936,0.01831692
E_6909,2,724860,2,11.6142,5.2425,1.461733,0.16495185
E_6910,2,369357,1,42.3767,6.7161,0.026244,0.0041593
E_6911,2,224693,1,31.9461,8.0156,1.470983,0.36908453
E_6912,3,275295,6,4.8567,2.3529,0.270923,0.00364591
E_6913,4,430515,1,24.8312,1.7528,0.464287,0.03277338
E_6914,2,168274,1,11.2782,0.2941,0.248939,0.00649155
E_6915,2,366278,1,10.7557,2.3581,0.502203,0.11010394
E_6916,3,663889,1,47.0916,0.3367,1.59837,0.01142818
E_6917,3,377834,4,38.3155,3.5202,0.273763,0.00157198
E_6918,2,364053,4,35.1153,1.5424,1.98839,0.00545861
E_6919,2,453383,1,12.7075,5.841,0.660925,0.30379405
E_6920,2,442176,6,6.8101,3.8989,1.844717,0.02933701
E_6921,2,636350,4,43.6708,1.0265,0.388166,0.00057025
E_6922,2,437530,1,1.2881,4.0587,0.383916,1.20968859
E_6923,2,790091,4,20.0167,2.1725,1.135018,0.00769928
E_6924,2,236225,2,14.603,6.8338,0.110694,0.01295043
E_6925,3,241553,4,28.9484,3.7079,1.603996,0.01284064
E_6926,2,199270,4,13.2749,1.5556,0.884834,0.0064805
E_6927,2,709269,6,16.2491,3.5611,1.401401,0.00853129
E_6928,2,728758,4,42.652,2.3213,0.357518,0.0012161
E_6929,2,783565,6,30.5563,7.9782,1.288291,0.00934363
E_6930,2,188887,2,8.1384,9.8353,1.192201,0.36019532
E_6931,2,443686,1,36.5971,0.3524,1.513766,0.01457632
E_6932,2,242012,6,11.1655,6.9312,0.601829,0.01037769
E_6933,2,386629,4,22.2172,2.7132,1.866999,0.01425006
E_6934,2,713587,4,32.6838,0.7574,1.922989,0.00278516
E_6935,2,617537,6,14.3245,0.2421,1.737566,0.00081574
E_6936,3,494283,2,19.8212,8.822,1.148347,0.12777629
E_6937,2,340491,1,36.9733,3.6007,0.846374,0.0824254
E_6938,3,685885,4,46.9576,9.946,0.125405,0.00166011
E_6939,2,357808,2,26.933,4.4795,1.894983,0.07879345
E_6940,2,798412,1,1.4886,1.9572,1.904045,2.50342394
E_6941,2,250635,1,17.5847,7.7937,0.04719,0.02091504
E_6942,2,380752,4,20.5331,9.2723,0.720206,0.02032683
E_6943,3,567210,6,17.6195,8.1746,1.761272,0.02269848
E_6944,3,352773,4,22.3772,7.4775,0.170896,0.00356913
E_6945,3,379365,4,32.0006,3.4135,0.401167,0.00267453
E_6946,2,489821,4,6.9353,0.7385,1.957568,0.01302813
E_6947,2,313678,2,14.3589,2.0929,1.696105,0.06180449
E_6948,2,521153,6,25.8748,4.5234,1.825006,0.00886237
E_6949,2,555651,2,16.4631,9.5664,0.292887,0.04254779
E_6950,2,280580,4,49.5632,7.2563,0.430519,0.00393938
E_6951,2,619911,6,22.1401,8.3,1.214779,0.01265008
E_6952,2,272903,1,43.6202,2.8452,1.008459,0.06577841
E_6953,2,536149,6,44.929,6.8698,0.604022,0.00256547
E_6954,3,540523,4,41.9643,8.6381,1.768854,0.02275675
E_6955,4,202951,6,3.298,4.8462,1.803763,0.0736254
E_6956,3,405745,1,47.4396,4.3559,0.590451,0.05421516
E_6957,2,172178,1,7.3084,7.2221,0.319949,0.31617094
E_6958,2,316383,6,2.6858,5.6431,0.306694,0.01789975
E_6959,2,259826,1,21.3041,9.9324,0.974006,0.45410119
E_6960,3,169893,2,10.5371,4.3085,0.274508,0.0280608
E_6961,2,448943,6,10.0256,1.8418,0.951947,0.00485783
E_6962,2,613223,1,15.1032,4.7722,0.929249,0.29361738
E_6963,3,375345,1,13.1719,2.4285,1.769379,0.32621998
E_6964,2,375375,6,34.555,5.6564,0.599459,0.00272575
E_6965,2,356682,2,10.1521,1.3454,1.125698,0.03729559
E_6966,2,338886,6,27.6128,9.5048,1.489565,0.01424261
E_6967,2,535711,1,49.3349,8.6122,1.19587,0.20875834
E_6968,2,514384,6,22.1867,1.6401,1.908595,0.00391912
E_6969,2,525840,1,32.4518,1.8067,1.208532,0.06728301
E_6970,2,241707,4,48.4992,5.1731,1.804706,0.01203103
E_6971,2,634252,6,7.7443,7.7515,0.497662,0.0138368
E_6972,3,521001,6,21.5117,2.2689,1.125898,0.00329866
E_6973,2,112336,1,42.6594,0.7036,1.091179,0.01799729
E_6974,2,520628,1,46.683,5.5008,1.97901,0.23319277
E_6975,2,182212,1,30.4606,6.9468,0.416968,0.09509311
E_6976,3,145591,1,8.0276,2.5192,0.290577,0.0911881
E_6977,2,528670,6,45.1721,7.4237,1.227227,0.00560238
E_6978,2,722825,1,9.5479,9.5114,0.455147,0.45340705
E_6979,3,389372,6,18.291,1.457,1.281919,0.00283648
E_6980,3,114429,2,19.3999,5.1592,1.945253,0.12932991
E_6981,2,184294,6,22.9173,0.6627,1.893547,0.00152099
E_6982,3,477721,1,39.7181,2.1459,0.469895,0.02538761
E_6983,2,284087,1,40.3051,0.9892,0.350084,0.00859204
E_6984,2,431080,2,36.2631,4.0997,1.125871,0.03182114
E_6985,2,311979,6,2.0843,8.2262,1.177687,0.12911194
E_6986,2,137310,2,28.6774,5.8136,1.327878,0.06729822
E_6987,3,726115,6,37.6272,2.3036,1.485567,0.00252636
E_6988,2,299899,1,22.7866,0.4971,1.205905,0.02630736
E_6989,2,528472,6,47.3019,5.5786,0.232388,0.0007613
E_6990,3,307500,1,41.3667,1.4147,1.582414,0.05411699
E_6991,3,199862,1,32.2696,3.4931,0.168239,0.01821143
E_6992,2,401033,4,4.0588,5.1509,0.049785,0.00394879
E_6993,2,413572,4,32.965,9.047,1.54162,0.02644289
E_6994,2,472646,6,45.6674,0.9101,1.101231,0.00060962
E_6995,3,530423,1,19.5928,6.7192,1.400197,0.48018679
E_6996,2,674543,2,42.0685,0.2394,0.771667,0.00109783
E_6997,4,467968,1,16.3449,6.3361,0.032074,0.01243349
E_6998,2,322603,2,28.9351,5.5602,0.668721,0.03212554
E_6999,2,142438,6,32.7728,8.1375,1.220189,0.00841593
E_7000,2,341482,6,34.2218,5.3635,0.459149,0.00199893
E_7001,2,594476,2,44.2449,3.5909,1.378731,0.02797433
E_7002,2,581153,2,12.4965,2.5032,1.590858,0.07966702
E_7003,3,307374,1,13.8561,0.944,0.913991,0.06226915
E_7004,2,781505,6,35.498,5.3927,1.752685,0.00739612
E_7005,2,437766,1,9.6825,8.8944,1.711085,1.57181249
E_7006,3,601955,2,23.7492,5.196,1.757335,0.09612021
E_7007,2,650730,4,1.9817,7.4171,1.325464,0.31005888
E_7008,3,181948,4,7.908,3.0545,0.61653,0.01488359
E_7009,2,354657,4,34.2635,4.5365,0.96769,0.00800766
E_7010,2,387740,2,37.6256,3.3136,1.423916,0.03135025
E_7011,2,700079,1,6.6506,1.1817,0.429022,0.07623001
E_7012,2,666694,6,12.1578,4.2282,1.480299,0.01430038
E_7013,3,140524,2,5.8463,7.6664,1.100696,0.36084258
E_7014,2,254404,4,22.2372,4.0103,0.201075,0.00226639
E_7015,2,210160,1,7.1797,6.5368,1.119,1.01880012
E_7016,2,246836,6,22.4275,7.6103,0.142885,0.00134681
E_7017,2,782923,6,36.8728,3.2951,0.038471,9.55e-05
E_7018,3,580891,2,34.486,7.9954,1.780359,0.10319175
E_7019,2,267442,2,14.7426,3.4554,0.984933,0.05771264
E_7020,2,668933,6,34.0144,2.6355,1.091146,0.00234845
E_7021,4,484903,6,46.4579,2.3022,0.567076,0.00078059
E_7022,2,369388,4,18.0287,2.0791,1.090062,0.00785674
E_7023,3,185501,6,17.1268,7.3975,0.346049,0.00415187
E_7024,2,217450,2,29.0005,8.8863,1.493835,0.1144348
E_7025,2,379100,1,13.0296,2.3834,1.648465,0.30154045
E_7026,2,592134,4,32.9274,0.9439,1.713193,0.00306941
E_7027,3,300658,4,41.7808,3.2063,0.222239,0.00106593
E_7028,4,640997,6,23.5066,6.6127,1.119931,0.0087514
E_7029,2,480572,1,34.2959,3.7483,1.619414,0.17699053
E_7030,2,377354,4,32.9424,5.5368,0.265151,0.00278533
E_7031,2,269746,2,2.8946,7.4686,0.20805,0.13420181
E_7032,2,618467,6,9.9874,4.1439,1.635715,0.0188522
E_7033,2,200025,2,44.783,9.997,1.595505,0.08904196
E_7034,4,510949,6,47.0057,3.0497,0.902899,0.00162721
E_7035,2,251152,4,39.2415,9.7847,0.228325,0.00355824
E_7036,2,595416,6,46.1412,2.11,1.037085,0.00131736
E_7037,2,284484,1,16.0013,1.1982,0.795658,0.05958
E_7038,2,290043,2,13.1378,7.5332,1.041909,0.14935737
E_7039,2,165480,1,19.8307,7.0529,0.885391,0.31489429
E_7040,2,415104,2,3.7118,8.1306,1.141344,0.62502098
E_7041,3,334622,2,40.6837,3.5015,1.456988,0.03134943
E_7042,2,534368,6,49.2246,9.315,1.551971,0.00815796
E_7043,2,520466,4,41.3774,1.2829,1.301475,0.002522
E_7044,2,741553,4,28.1938,0.3997,0.405892,0.00035964
E_7045,3,218922,1,15.4688,3.0756,0.800275,0.1591155
E_7046,3,616576,6,10.6872,7.9935,0.151736,0.00315253
E_7047,2,745568,4,18.8391,6.7625,0.908831,0.02038967
E_7048,3,539628,2,33.6815,4.4185,1.940975,0.06365659
E_7049,2,406020,2,22.906,2.6369,1.287044,0.03704058
E_7050,2,787810,6,46.7689,0.6868,0.317679,0.00012959
E_7051,2,184433,1,42.8568,3.4413,0.54447,0.04371966
E_7052,2,173704,6,6.0176,4.6542,0.138502,0.0029756
E_7053,2,631149,1,7.4447,6.9015,0.373004,0.34578789
E_7054,3,338366,6,34.1357,6.4951,0.980805,0.00518391
E_7055,3,424058,2,12.3077,9.4787,0.696264,0.13405587
E_7056,2,163888,6,39.7605,1.0939,0.415885,0.00031783
E_7057,2,685581,4,29.9765,3.4298,0.301731,0.00215768
E_7058,2,313596,4,12.2617,4.8676,1.315582,0.0326409
E_7059,2,168515,6,24.4557,6.7399,1.120624,0.00857888
E_7060,2,516740,1,20.8977,5.005,1.686854,0.4040016
E_7061,2,369209,1,43.7848,9.1363,0.374673,0.07818067
E_7062,2,793044,2,2.576,6.1259,1.697491,1.00918673
E_7063,3,713008,2,44.8964,0.4927,1.160043,0.00318262
E_7064,2,264437,1,32.9521,1.2252,0.539784,0.02006984
E_7065,2,288929,6,37.1394,7.5596,0.554371,0.00313445
E_7066,3,236694,2,1.1278,7.1863,0.786857,1.25345595
E_7067,2,341540,1,31.7837,1.6196,0.925653,0.04716844
E_7068,2,715429,1,29.8358,0.6832,0.174185,0.0039886
E_7069,2,346476,6,27.3231,5.8293,1.685578,0.00998925
E_7070,2,464534,4,39.5075,6.3938,0.251867,0.0025476
E_7071,3,459000,1,28.2377,1.4395,0.972085,0.0495549
E_7072,2,525910,2,42.9978,4.7888,0.772107,0.021498
E_7073,2,122995,6,12.3989,3.1277,1.029451,0.00721348
E_7074,3,704429,6,40.4931,9.3199,1.77609,0.01135515
E_7075,3,763779,6,9.7863,2.2701,1.978286,0.01274715
E_7076,3,541168,4,40.8428,7.3593,0.05034,0.00056691
E_7077,2,789197,4,47.0827,5.2295,0.792546,0.00550178
E_7078,2,170799,2,17.449,0.2141,1.637045,0.00502165
E_7079,4,599471,2,26.9644,5.2183,0.65994,0.03192881
E_7080,3,137276,6,33.2581,1.0848,1.301582,0.00117929
E_7081,2,658811,2,4.8941,6.6247,1.984596,0.67159197
E_7082,2,297127,1,25.21,5.6987,1.297075,0.29320275
E_7083,2,416759,4,18.6687,0.2032,0.231271,0.00015733
E_7084,3,589858,6,43.7503,2.1265,1.687435,0.00227829
E_7085,2,603256,6,43.9573,7.7846,1.933648,0.00951218
E_7086,2,110514,1,35.3382,2.8301,1.427892,0.11435436
E_7087,2,147456,1,33.1305,5.0429,0.843946,0.12845974
E_7088,2,107233,1,36.9507,3.1888,1.897316,0.16373604
E_7089,3,363246,1,18.9334,9.2231,1.937458,0.94380137
E_7090,2,166133,6,20.8214,5.4121,1.870882,0.01350827
E_7091,3,578409,4,28.1315,6.9921,0.82952,0.0128861
E_7092,4,728373,4,46.9634,0.9264,1.581518,0.00194981
E_7093,2,733389,1,36.476,0.4993,1.311817,0.01795674
E_7094,2,499472,2,27.9985,2.6664,0.367616,0.00875236
E_7095,2,208684,6,38.7502,3.1604,1.075675,0.00243695
E_7096,3,426944,4,19.1736,6.908,1.497905,0.03372974
E_7097,2,622116,1,36.7929,5.7344,1.792865,0.27942905
E_7098,2,719225,2,21.1231,3.8083,1.726571,0.0778212
E_7099,3,665836,2,14.7034,6.5758,0.31777,0.03552906
E_7100,2,309272,1,30.8765,1.7193,0.981186,0.0546355
E_7101,3,535583,6,34.657,0.7285,0.961755,0.00056157
E_7102,2,738103,4,23.5054,8.5596,1.798487,0.04093296
E_7103,2,320994,2,28.7095,5.6831,0.013855,0.00068566
E_7104,2,227602,4,35.0092,6.526,1.48004,0.01724322
E_7105,3,750558,4,38.6178,3.1417,1.241097,0.00631049
E_7106,2,523471,2,44.883,3.7824,1.843927,0.03884806
E_7107,3,645470,1,18.3727,0.9154,0.919266,0.04580144
E_7108,3,401517,2,47.6224,8.5842,1.318768,0.0594288
E_7109,2,405163,2,32.2267,5.9652,1.945767,0.09004094
E_7110,4,293691,6,39.5974,0.9279,1.490368,0.00097012
E_7111,2,378187,4,35.2887,8.0648,0.144094,0.00205818
E_7112,2,538748,1,11.073,4.4967,0.343392,0.13945009
E_7113,2,332362,4,4.5005,7.6745,1.644688,0.17528827
E_7114,3,297008,2,36.588,0.2249,0.676243,0.00103919
E_7115,2,381383,1,26.0416,0.3845,1.414777,0.02088895
E_7116,2,241488,1,35.4085,1.7908,1.402649,0.07093957
E_7117,2,758772,1,24.3653,2.1881,1.987464,0.1784821
E_7118,2,648694,1,16.2995,7.6632,0.945047,0.44431327
E_7119,2,364019,6,14.9659,7.0963,1.478286,0.01947086
E_7120,3,612447,1,36.7961,6.1993,0.107018,0.01803008
E_7121,3,595288,2,14.5622,8.8601,0.930556,0.14154488
E_7122,2,498968,6,36.0192,2.5468,0.381496,0.00074929
E_7123,4,579969,2,19.814,9.0536,1.682737,0.19222302
E_7124,2,309097,2,38.774,9.1038,1.681418,0.0986956
E_7125,4,494569,4,7.9977,4.3992,0.480365,0.01651429
E_7126,2,782346,1,11.044,1.0344,0.643387,0.06026073
E_7127,2,300919,1,34.6097,7.2929,1.407931,0.29667694
E_7128,2,110794,2,28.4513,3.4356,1.479149,0.04465318
E_7129,3,299542,1,10.99,7.9698,1.318687,0.95629405
E_7130,2,771766,6,45.2385,1.7205,1.993422,0.00210593
E_7131,2,438074,4,14.5213,5.4412,1.73868,0.04071823
E_7132,2,141708,1,21.6325,5.1299,0.839947,0.19918383
E_7133,2,274469,1,10.9121,1.0931,0.660684,0.06618283
E_7134,2,747601,6,20.0134,3.697,1.197731,0.0061459
E_7135,3,455992,4,25.0907,0.9391,1.637096,0.0038296
E_7136,3,508654,6,15.4671,4.7009,0.955934,0.00807045
E_7137,2,642770,2,38.6856,8.4448,1.478008,0.08065974
E_7138,3,263543,2,20.3027,2.775,0.048128,0.00164455
E_7139,2,471557,1,36.746,7.6721,1.852422,0.38676228
E_7140,3,599964,4,11.1465,1.9159,1.549931,0.01665048
E_7141,3,154213,2,19.4747,6.77,0.794438,0.06904272
E_7142,2,338697,6,1.3949,9.1638,0.774185,0.14127808
E_7143,3,447328,2,38.1732,3.3069,0.214745,0.00465078
E_7144,2,105435,2,31.6684,9.0141,1.634146,0.11628591
E_7145,2,239565,6,41.0733,5.1037,1.539573,0.00531402
E_7146,3,303299,1,23.3249,3.2364,1.264197,0.17541113
E_7147,2,382533,4,40.1873,8.9754,0.211898,0.00295782
E_7148,2,131498,1,32.7315,0.4172,0.532059,0.00678169
E_7149,2,660113,6,1.177,0.3774,0.92324,0.00822314
E_7150,3,379078,2,13.431,6.0383,0.539284,0.06061274
E_7151,2,629862,4,25.2007,7.9878,0.873608,0.01730658
E_7152,2,754986,1,31.3157,7.5403,0.459656,0.11067752
E_7153,3,793539,6,4.214,0.8867,0.705705,0.0041248
E_7154,3,142782,2,35.5489,9.5075,1.308071,0.08746041
E_7155,2,547628,2,27.6333,7.0603,1.785799,0.11406778
E_7156,2,160561,1,26.7632,9.4962,0.776211,0.27541755
E_7157,2,570440,6,15.3102,3.3581,1.386897,0.00844996
E_7158,2,564535,2,30.1463,6.97,0.278238,0.01608256
E_7159,2,592232,2,2.3472,8.6134,1.086228,0.99651886
